baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionko	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0036240	322.559381663133	-1.13640850468473	0.201669432022883	31.2827597662366	2.23051635296533e-08	4.8838899003886e-07	3.62481044237608	11.3974047713604	FBgn0036240		protein_coding	39367
FBgn0031010	175.362263041008	1.45465039083355	0.257068466821776	31.2664482725459	2.24933616138525e-08	4.91290650694641e-07	6.37513214260928	2.94350678576333	FBgn0031010		protein_coding	32923
FBgn0033520	152.208708683759	3.35933501263682	0.558047094195856	31.1539835618941	2.38349729971142e-08	5.19308152411199e-07	19.3430666169674	2.26827878163626	FBgn0033520	Peroxiredoxin 2540-1	protein_coding	246663
FBgn0033453	440.477081783898	1.00799550650763	0.179759845643349	31.0071292872345	2.57082384779657e-08	5.58742601796969e-07	18.9219006013404	13.4203297020338	FBgn0033453	Sting	protein_coding	36016
FBgn0027620	353.706937997107	1.48957237461503	0.263370718898739	30.9388309994483	2.66290139325415e-08	5.77332724670138e-07	3.6772192068102	2.20005404436698	FBgn0027620	ATP-dependent chromatin assembly factor large subunit	protein_coding	43751
FBgn0038224	1463.80563843944	1.23140223688497	0.218388118864916	30.9339516766013	2.66960460417722e-08	5.7736742713872e-07	283.733883678849	165.673432089481	FBgn0038224	ATP synthase, subunit E	protein_coding	41745
FBgn0004780	55.9363985588651	2.26143914341994	0.401195460111957	30.8661670735351	2.76449473037918e-08	5.96427909556624e-07	8.54075890547303	2.45500734896637	FBgn0004780	Ccp84Ad	protein_coding	40822
FBgn0039737	10448.4378408727	1.16235302955529	0.206591904593877	30.8415423672127	2.79979677949382e-08	6.01104787889378e-07	334.029708044242	229.50655439508	FBgn0039737		protein_coding	43562
FBgn0032820	2515.31910636553	1.32391816808789	0.235110875658072	30.6842819216353	3.03614582407421e-08	6.50265794942496e-07	144.767799982006	87.5285804316854	FBgn0032820	fructose-1,6-bisphosphatase	protein_coding	35265
FBgn0040069	1536.89527903001	1.34706471069177	0.239473297021406	30.6111197325758	3.15281604054643e-08	6.73618613602463e-07	60.1182473872554	26.0730012060701	FBgn0040069	vanin-like	protein_coding	31551
FBgn0051266	747.964432140348	1.31923863568848	0.23507549878757	30.5620062920786	3.23364537026708e-08	6.87558716800885e-07	60.1990013603472	31.4222215357616	FBgn0051266		protein_coding	42071
FBgn0037743	355.30650335832	1.09549703536576	0.196723191036471	30.5279911674435	3.29084002880266e-08	6.98037798417179e-07	8.37821579715203	5.30910106077631	FBgn0037743	Alg12 alpha-1,6-mannosyltransferase	protein_coding	41191
FBgn0000079	2951.18688674033	2.88970806707796	0.488151283357039	30.4329897458903	3.45600518340635e-08	7.31313902598984e-07	153.825950689793	28.1287921140398	FBgn0000079	Amylase proximal	protein_coding	47764
FBgn0002440	2602.75822238086	1.73709844210821	0.306543098110486	30.3757438041465	3.55951422300744e-08	7.4962180200042e-07	71.7949278396848	36.7453623694789	FBgn0002440	lethal (3) malignant blood neoplasm	protein_coding	38701
FBgn0050083	54.6988658122203	-5.07481511970559	0.88029236924583	30.3319464820493	3.64079845723439e-08	7.64914418729434e-07	0.0757759730034548	6.43830218561455	FBgn0050083		protein_coding	246444
FBgn0035743	3258.42141650516	1.70404379297633	0.301691033732452	30.2330656511666	3.8312177386995e-08	8.03008677583952e-07	1094.83523598825	478.596336967608	FBgn0035743	Acyl-CoA binding protein 6	protein_coding	38782
FBgn0261341	10654.3029441634	1.21232697889325	0.217819597287166	30.1132830744057	4.07530272951243e-08	8.52143869317955e-07	291.258822261201	178.136573995623	FBgn0261341	vermiform	protein_coding	40149
FBgn0034406	4013.64524478031	1.20077696812027	0.21663004225319	29.8959736676141	4.5585848871155e-08	9.50944516404424e-07	181.024405141183	89.9740495562138	FBgn0034406	Juvenile hormone epoxide hydrolase 3	protein_coding	37182
FBgn0038482	120.482518844107	1.65414609505949	0.298499914445142	29.8900344032982	4.57257028283569e-08	9.51612268295804e-07	10.9565189936442	4.29223301051165	FBgn0038482		protein_coding	42070
FBgn0022700	663.009019749819	2.42559777464559	0.422226462801373	29.8681573393524	4.6244567931778e-08	9.60146041011787e-07	36.9653143623018	8.45543059332058	FBgn0022700	Chitinase 4	protein_coding	49815
FBgn0030313	120.095482339696	1.92037552064179	0.344242559045162	29.8561744961465	4.65312648653032e-08	9.638307069752e-07	10.2642167117359	3.04942293181694	FBgn0030313	Receptor accessory protein like 1	protein_coding	32103
FBgn0028325	2944.70174262392	1.0462747568759	0.18959657733101	29.830923438015	4.71412555217854e-08	9.74179013405701e-07	110.399838009775	74.2281420236307	FBgn0028325	Pyruvate dehydrogenase E1 alpha subunit	protein_coding	31406
FBgn0033458	150.618578608356	1.76013253932192	0.316259983302463	29.7995543582787	4.79102099413402e-08	9.87756290940154e-07	4.38873672110041	2.22377872960565	FBgn0033458	Linking immunity and metabolism	protein_coding	36023
FBgn0038730	255.685801103169	2.61960407280675	0.455390362503822	29.7912238010901	4.81165214190936e-08	9.89697400937253e-07	13.3206587456913	2.78925971522619	FBgn0038730	Acyl-CoA synthetase X1 L	protein_coding	42351
FBgn0010482	3686.65824568695	1.55404338711348	0.278821371337555	29.6930007951368	5.06172495756612e-08	1.03406617110494e-06	47.5462081708285	21.4045615974427	FBgn0010482	hulk	protein_coding	46017
FBgn0030398	478.63522422407	1.78900847023917	0.319568341244491	29.7002099614346	5.04293585514346e-08	1.03406617110494e-06	53.4756867403129	17.3628416304494	FBgn0030398	Cuticular protein 11B	protein_coding	32203
FBgn0038878	337.658941001481	1.15942358183588	0.210804742323775	29.6926971141449	5.06251797277126e-08	1.03406617110494e-06	28.2025274044984	19.0200795990682	FBgn0038878		protein_coding	42528
FBgn0003060	2900.81301999175	2.30737346195165	0.403983702302642	29.6757691434799	5.10692013417175e-08	1.04072663427094e-06	478.597481548102	139.752714716681	FBgn0003060		protein_coding	41662
FBgn0288742	19.1721840347631	-7.48582087394974	1.44082891876062	29.6646908343312	5.13618962070422e-08	1.04427965928788e-06	0	2.54037842380208	FBgn0288742		protein_coding	NA
FBgn0034712	1228.57823023522	1.46667866155823	0.264161244760393	29.6505453615044	5.17380716374406e-08	1.04950975661787e-06	46.2721159941926	21.8797684476765	FBgn0034712	Alkaline phosphatase 8	protein_coding	37540
FBgn0036553	1631.21397780465	1.29627639381019	0.234490857635164	29.6268893076587	5.23733435877201e-08	1.05995959591294e-06	72.1859142133884	40.4723592751851	FBgn0036553		protein_coding	39742
FBgn0003890	1143.27497210017	1.11595735303221	0.203272545414458	29.4854611193712	5.63377388022188e-08	1.13636361377599e-06	39.0172425939345	29.3722244754782	FBgn0003890	beta-Tubulin at 97EF	protein_coding	43359
FBgn0017482	603.302772644455	1.5693370151442	0.282957661484821	29.4831114404519	5.64060814634957e-08	1.13636361377599e-06	18.7335307358516	8.39298747073787	FBgn0017482	Type III alcohol dehydrogenase	protein_coding	37551
FBgn0030746	478.413656082577	1.33350845199608	0.242256779461354	29.4366098520854	5.77758447804902e-08	1.16130764087254e-06	8.58911377948809	3.91537404529367	FBgn0030746		protein_coding	32609
FBgn0020643	143.365203962786	10.831163346342	1.70270783694651	29.4274638018138	5.80491502378477e-08	1.16414932204265e-06	31.3742637892974	2.08209919371245e-06	FBgn0020643	Lcp65Ab2	protein_coding	48381
FBgn0026314	68.6794644558567	3.66363194101616	0.633717856582132	29.25299601449	6.35179390044736e-08	1.27093490652035e-06	4.00532814486426	0.182315585584915	FBgn0026314	UDP-glycosyltransferase family 35 member B1	protein_coding	41333
FBgn0034582	6926.06182839038	1.79072664801327	0.322127695628163	29.113973942124	6.8242981659505e-08	1.35931392813425e-06	456.917618611619	173.662963957094	FBgn0034582	Chitinase 9	protein_coding	37392
FBgn0040309	3482.09404573148	1.3111849012031	0.239148250754117	29.1017254388836	6.86757938682732e-08	1.36485406552622e-06	240.570938999584	156.065777547828	FBgn0040309	thioredoxin peroxidase 1	protein_coding	53578
FBgn0038977	66.9289030614598	1.67364405634441	0.308852261887276	29.0820929212816	6.93752717835883e-08	1.37565707464805e-06	6.75313858584486	2.90288564630394	FBgn0038977		protein_coding	42648
FBgn0040260	347.147087151599	1.96123913085908	0.352895953636236	29.0205222924771	7.1615580717565e-08	1.4137268104067e-06	15.3090793414014	5.45496265352342	FBgn0040260	UDP-glycosyltransferase family 37 member D1	protein_coding	53511
FBgn0035252	1510.95766418441	1.11552294763827	0.204814038790948	28.9963549667953	7.25146163497036e-08	1.42827896131648e-06	118.250404559991	78.7119195676305	FBgn0035252		protein_coding	38205
FBgn0263120	3186.30341936672	1.10651751996103	0.20402343059428	28.7432918336931	8.26356569965655e-08	1.62039341630599e-06	57.4029394336944	35.9382739882301	FBgn0263120	Acyl-CoA synthetase long-chain	protein_coding	46068
FBgn0023541	174.089906743159	1.45014433137727	0.267186090528839	28.7212385853334	8.35820422092741e-08	1.6353169411411e-06	6.48171417626467	3.55303483803261	FBgn0023541	Cytochrome P450 4d14	protein_coding	45706
FBgn0053548	191.854653614561	1.31646008003063	0.243766694325053	28.5827435445147	8.97787243553402e-08	1.74880234814906e-06	7.85896240035478	4.16695415003958	FBgn0053548	SET and MYND domain containing, arthropod-specific, member 8	protein_coding	31200
FBgn0263031	199.672570699256	1.06601160217761	0.198582154814705	28.5557536529268	9.10389021590322e-08	1.76944333183106e-06	40.3676110840332	30.562687626009	FBgn0263031		protein_coding	12798140
FBgn0037807	82.0417631160404	1.88520812268007	0.347905386780491	28.5225761667874	9.26122956147626e-08	1.79606790440586e-06	2.80831697300978	0.85408043768163	FBgn0037807		protein_coding	41259
FBgn0038674	151.387088201635	1.28061789853656	0.238295598421898	28.4614662184722	9.55820101464301e-08	1.84959574020197e-06	11.3961713025694	6.78687297982864	FBgn0038674		protein_coding	42281
FBgn0030331	145.695768767814	2.01530076951551	0.367709384675287	28.4399888080087	9.66482393010337e-08	1.86613580654775e-06	4.5932962823451	1.26878339927007	FBgn0030331		protein_coding	32127
FBgn0033668	617.628710480029	1.20974427958066	0.224144095689183	28.4274528367447	9.72760778003296e-08	1.87415744652862e-06	12.0330692332796	7.8643465774855	FBgn0033668	expansion	protein_coding	36276
FBgn0030968	1654.96881146988	1.31830040524187	0.243942118820992	28.2815026093405	1.04893550864693e-07	2.01651567065371e-06	137.48450453714	80.0590256889587	FBgn0030968		protein_coding	32880
FBgn0051265	189.537603892542	1.79222804113907	0.329573711628649	28.2702278067288	1.05506304031392e-07	2.0238861451587e-06	18.4697085316503	5.70455705933759	FBgn0051265		protein_coding	42068
FBgn0020641	39.7842245233063	3.55255981032804	0.643103567653266	28.2534272709562	1.06426026029844e-07	2.03710033337819e-06	9.74526433256007	1.27781817633377	FBgn0020641	Lcp65Ad	protein_coding	38707
FBgn0010019	3071.46111277353	1.42418450782105	0.262971353462492	28.233601345301	1.07521708909863e-07	2.04918263373787e-06	78.8132317769949	40.7571359495896	FBgn0010019	Cytochrome P450 4g1	protein_coding	30986
FBgn0052071	33.5778220931488	4.32866994010647	0.783532620793909	28.2349286132212	1.07448005481739e-07	2.04918263373787e-06	13.287957030456	0.673322309662484	FBgn0052071		protein_coding	39246
FBgn0011603	715.572805073523	1.09047809707161	0.203642955733647	28.1096147015677	1.14634940325849e-07	2.18004033067951e-06	17.1063738060166	9.67060247358989	FBgn0011603	inebriated	protein_coding	33659
FBgn0034318	1446.92301353563	1.2219404263345	0.228361137615393	27.858570044915	1.30514685310142e-07	2.46608476054966e-06	169.621696660786	100.85183734033	FBgn0034318		protein_coding	37087
FBgn0031830	1638.56018348152	1.32201339064623	0.246562186944416	27.8432060818747	1.31555207732555e-07	2.4751453156334e-06	275.062429961972	163.563729853503	FBgn0031830	Cytochrome c oxidase subunit 5B	protein_coding	33918
FBgn0085483	69.5070113883346	2.82560570847232	0.513170052266811	27.8447905658281	1.31447515418067e-07	2.4751453156334e-06	11.9652166915235	1.82452082956373	FBgn0085483		protein_coding	5740130
FBgn0086687	9897.63297856125	1.21956608404239	0.22816859439201	27.7634971533292	1.37088432210395e-07	2.56829793168689e-06	289.108032302543	182.330831104093	FBgn0086687	Desaturase 1	protein_coding	117369
FBgn0000667	13605.259367844	1.20140098869464	0.225361918408958	27.6388351767815	1.46213558769587e-07	2.72767112596794e-06	225.153934311137	136.537769875211	FBgn0000667	alpha actinin	protein_coding	31166
FBgn0033720	442.498703576457	1.45987059226682	0.272953155604773	27.6272524104345	1.47091710240618e-07	2.73826424296037e-06	12.1253583857663	5.1279037360858	FBgn0033720		protein_coding	36343
FBgn0034894	460.538492628925	1.21402811117201	0.228407890735133	27.6152804693054	1.48004922522427e-07	2.74946407650084e-06	11.9100214814433	9.43805489753014	FBgn0034894	salivary glands marred	protein_coding	37751
FBgn0015316	41.6410046097626	2.0264891073142	0.385508747603572	27.5108533929918	1.56215403233926e-07	2.89589226499194e-06	3.54318052645244	1.26809337447529	FBgn0015316	Trypsin 29F	protein_coding	34226
FBgn0033749	227.388373786033	-1.29726587561763	0.245763581896527	27.3825148280181	1.66933824213016e-07	3.0816403030453e-06	2.0429127830835	8.40876826868535	FBgn0033749	achintya	protein_coding	36373
FBgn0027348	2241.32998059458	1.49043367919442	0.279054129363137	27.3718610420779	1.67856054416894e-07	3.08576392921498e-06	58.5423622000857	29.9963430588197	FBgn0027348	bubblegum	protein_coding	44117
FBgn0288232	385.605248360639	1.19906998883788	0.226713297247765	27.3718546945968	1.67856605397007e-07	3.08576392921498e-06	16.1370617990789	8.80166115173074	FBgn0288232	Cytochrome P450 6a21	protein_coding	36665
FBgn0037709	392.822624174781	1.13455503801164	0.215113146889009	27.3001022533658	1.74202198484118e-07	3.19575925036146e-06	15.0618532432895	8.76976257368319	FBgn0037709		protein_coding	41149
FBgn0034392	346.551175174101	-1.33865326349924	0.253405321413594	27.1439747753569	1.88852863796614e-07	3.45018151167975e-06	4.84575181431894	16.798754946646	FBgn0034392	Major Facilitator Superfamily Transporter 15	protein_coding	37168
FBgn0030511	163.022952698076	1.03690459975578	0.19846055835113	27.1387472088749	1.89364218550697e-07	3.45237575308131e-06	5.63600553181108	4.29473878938418	FBgn0030511		protein_coding	32327
FBgn0030824	99.7327886849824	1.87945803500258	0.354271577128337	27.1224969482002	1.90962679680272e-07	3.47433955772932e-06	9.47051138855973	3.65866768111796	FBgn0030824		protein_coding	32705
FBgn0031560	246.272981882314	1.71326428926894	0.321710162750354	27.1130360506488	1.91899524602887e-07	3.48420042200798e-06	163.54001343912	71.6043048628556	FBgn0031560		protein_coding	33591
FBgn0038115	1180.74698218102	1.25238569271489	0.237686055119817	26.9804175294201	2.05527161765279e-07	3.70873553254973e-06	43.4664249790739	30.9276020115534	FBgn0038115		protein_coding	41610
FBgn0001228	121.525513429225	1.35248148606647	0.258437509424868	26.9562684126038	2.08111121622068e-07	3.74769905549619e-06	33.0598450952657	16.2852175594737	FBgn0001228		protein_coding	3771872
FBgn0038136	1114.24196338652	2.55533658905495	0.465614923656674	26.9279677895581	2.1118076194395e-07	3.7952322676037e-06	30.176171555315	7.034472495807	FBgn0038136		protein_coding	41635
FBgn0250906	6470.33940479166	1.12557420827275	0.215136878624156	26.7141810017788	2.3588398157938e-07	4.22198834372505e-06	255.446379538939	183.691886461217	FBgn0250906	Phosphoglycerate kinase	protein_coding	33461
FBgn0042119	47.6207733321965	2.56717835197555	0.485510646501833	26.689379026343	2.38931254669211e-07	4.26787326154072e-06	13.6731152052519	3.4183485711677	FBgn0042119	Cuticular protein 65Au	protein_coding	59158
FBgn0028950	687.271430372671	1.93362706137617	0.362710553703449	26.628451139646	2.46585690950784e-07	4.39098466069956e-06	60.8623146352073	20.3882454828681	FBgn0028950		protein_coding	34913
FBgn0039486	506.397244336436	1.26138424104259	0.241474383551433	26.5798133468428	2.52872163338784e-07	4.48061038012336e-06	32.8867322208733	16.3169380146236	FBgn0039486	Carbonic anhydrase 9	protein_coding	43264
FBgn0036377	76.3015740122407	1.67424655785245	0.321807980046527	26.5705877496964	2.54082580899393e-07	4.49303545862975e-06	2.12978482097832	0.76005467231483	FBgn0036377		protein_coding	39525
FBgn0283471	9054.28284351166	1.52281665816677	0.289220862848737	26.5313998424676	2.59289180722578e-07	4.57593546139206e-06	577.500619538542	330.812422740437	FBgn0283471	wings up A	protein_coding	32794
FBgn0259998	7231.38558825997	-1.86528831186706	0.351162290021914	26.4543233490618	2.69843854073527e-07	4.75269893881199e-06	141.252097809811	958.455271174874	FBgn0259998		protein_coding	35409
FBgn0040364	1129.25488456885	1.03043449470505	0.198729654678698	26.3929982784491	2.78548376775064e-07	4.89623680610191e-06	57.5265323489621	40.2857345121099	FBgn0040364		protein_coding	31060
FBgn0003515	103.256023344347	2.15615247745874	0.407969039989526	26.3819360838792	2.80148256775523e-07	4.91456902144576e-06	2.97892262125845	0.911416746477786	FBgn0003515	scarlet	protein_coding	39836
FBgn0003721	19320.7617784635	1.43600928121061	0.275309678184228	26.1554666992778	3.15004044548997e-07	5.49327211284654e-06	981.378707375518	562.360006851361	FBgn0003721	Tropomyosin 1	protein_coding	41852
FBgn0032726	4910.910069409	1.34148403959335	0.25794143438591	26.1370392339706	3.1802459369424e-07	5.53500791865478e-06	241.203097485323	129.516458834443	FBgn0032726		protein_coding	35152
