baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionko	ensembl	description	gene_biotype	entrezgene_id
FBgn0030776	3254.35667512559	1.57540906955316	0.313935041419785	24.0393018810972	9.4389235263952e-07	5.40629407086295e-05	308.957769323533	103.133300378067	FBgn0030776		protein_coding	32650
FBgn0052284	429.783689148923	2.23521727156065	0.438030383081161	23.9656741209138	9.80686282321511e-07	5.57748057466797e-05	128.273207743712	28.816308961018	FBgn0052284		protein_coding	317956
FBgn0033302	387.137846482607	2.33888427862361	0.457418914809908	23.8758396251133	1.02753299679504e-06	5.80304649099073e-05	15.4143001331931	3.14411266651583	FBgn0033302	Cytochrome P450 6a14	protein_coding	35835
FBgn0039316	225.15078452166	2.80501669219517	0.541330792240246	23.8495019470517	1.04168827210395e-06	5.842135059383e-05	8.484184353668	2.28535718268786	FBgn0039316		protein_coding	43056
FBgn0037730	570.512301101071	-1.92215697348549	0.382311768262802	23.7251390287908	1.1112152597128e-06	6.18908581892452e-05	7.31682551690775	22.6576391138899	FBgn0037730		protein_coding	41175
FBgn0265836	17.0010215152129	-4.80816055279643	1.04476143389997	23.6059535587859	1.18221178020074e-06	6.53941255952138e-05	0	7.28633037711127	FBgn0265836		protein_coding	19836231
FBgn0034247	288.422936854675	2.158369903842	0.428305426789983	23.5714181275776	1.20362149633972e-06	6.61254911866636e-05	18.5112727365832	3.9374454522428	FBgn0034247		protein_coding	36994
FBgn0039752	138.763315665752	1.67251326131999	0.339625223999398	23.4522073727346	1.28055708545542e-06	6.98768852847162e-05	5.02727072559254	1.55015583190149	FBgn0039752		protein_coding	43589
FBti0019368	10.6599355121274	6.83225667468925	1.46686574140232	23.3508305964515	1.34985209473666e-06	7.31637954167335e-05	10.1801450711791	0	FBti0019368		transposable_element	NA
FBgn0052750	535.793323291579	2.02989142175457	0.406434180115132	23.2295643915495	1.43770047207817e-06	7.74057934166887e-05	24.5507019157231	5.40393593493318	FBgn0052750		protein_coding	326238
FBgn0051370	193.379445186303	2.70287233291798	0.533297870775073	23.037695511683	1.58855927420849e-06	8.49616205199188e-05	7.58123386189757	1.61348225032848	FBgn0051370		protein_coding	43060
FBgn0038484	2334.47068710102	1.66295191733788	0.337821085957288	23.021915335972	1.60165167493384e-06	8.50982824129322e-05	216.666183455661	55.9476178501579	FBgn0038484		protein_coding	42072
FBgn0034736	354.484566461386	1.5382984617372	0.315334004943566	22.8807403479302	1.72370368303184e-06	9.09845159749355e-05	15.0197509498171	4.44336747754332	FBgn0034736	gasoline	protein_coding	37572
FBgn0036023	1352.7998791352	-2.17607757022815	0.43726550642845	22.7615951093141	1.83394247193534e-06	9.61748013204531e-05	42.9875996456574	126.050178186893	FBgn0036023		protein_coding	39124
FBgn0038056	188.185014510142	1.74700830547046	0.358326741234878	22.722982789266	1.87116457911099e-06	9.7493710586454e-05	9.70159043266892	3.04254056570103	FBgn0038056		protein_coding	41541
FBgn0000639	228062.153561683	-2.52607402176654	0.501320615532581	22.6860891129057	1.90743771322318e-06	9.87465831537845e-05	513.187934925428	5076.14742284301	FBgn0000639	Fat body protein 1	protein_coding	39566
FBgn0030832	91.4000754622176	-3.05072214851393	0.606966420342037	22.4418413647812	2.16603590360448e-06	0.000111419783168852	2.81787598387106	15.0592448356035	FBgn0030832		protein_coding	32714
FBgn0034884	119.048711485876	1.72288522718422	0.358620518443408	22.3201527156249	2.30772030500521e-06	0.00011795664040014	13.0749019313469	3.1593745719376	FBgn0034884	Entomoglyceroporin 3	protein_coding	37738
FBgn0031930	917.481689394807	2.24982818120327	0.457016625589435	22.1888974048134	2.47098582672313e-06	0.000125507431047899	46.4004965274975	13.420660559671	FBgn0031930		protein_coding	34042
FBgn0020506	238.527023584693	-2.9667753314085	0.593077585455569	21.8821548704874	2.89917479645753e-06	0.000146335847851194	1.78757307469069	13.839710017746	FBgn0020506	Amylase related	protein_coding	36863
FBgn0028400	372.719704920381	1.48099470009743	0.311288746408856	21.8334206236807	2.97375004584091e-06	0.000149167735218703	8.42462251072257	2.59870439694037	FBgn0028400	Synaptotagmin 4	protein_coding	40876
FBgn0033520	142.073511746252	-2.56671046686771	0.526851664245187	21.5475811731537	3.45157739623734e-06	0.000172067525012424	3.0007625884482	19.3430666169674	FBgn0033520	Peroxiredoxin 2540-1	protein_coding	246663
FBgn0029994	2339.33278438371	1.44909421283324	0.307953620063939	21.2888120980905	3.95030318763882e-06	0.000195721770204731	128.641102293889	55.3324439379933	FBgn0029994	Lipid droplet subset dehydrogenase 1	protein_coding	31726
FBgn0036361	770.899632913638	1.81381923206489	0.383062540166339	21.1555097636329	4.23481992589378e-06	0.00020853905927755	85.1142988848401	15.9154819800236	FBgn0036361		protein_coding	39509
FBgn0026592	61.7293853140493	2.11699447537896	0.452346996457061	21.0918407453275	4.37788244771489e-06	0.000214277446349972	3.7860307426805	0.636171072896893	FBgn0026592	Fire exit	protein_coding	38452
FBgn0031178	276.169478559276	1.59765496308936	0.34142495953529	21.0092685434619	4.57066879811466e-06	0.000221035040602876	45.4306483155815	13.7138449989015	FBgn0031178		protein_coding	33123
FBgn0039241	9145.75401553519	-2.1769390491475	0.454981166335835	21.0092617664726	4.57068496541361e-06	0.000221035040602876	61.1351889388923	358.969182449909	FBgn0039241		protein_coding	42973
FBgn0035670	33114.3061786731	1.24507043470962	0.267675549610572	20.9969599492495	4.60012719560652e-06	0.000221134685903085	3113.9606767159	1351.86224550133	FBgn0035670		protein_coding	38688
FBgn0001089	1124.96390519485	-1.76891302274439	0.376339779007586	20.8823241221379	4.88380532002706e-06	0.000233382318133364	8.34720363045504	33.581458912972	FBgn0001089	beta galactosidase	protein_coding	33839
FBgn0034052	3090.84690154044	1.31281455872657	0.283157008976029	20.8062085546187	5.08179576364346e-06	0.000241415191689321	350.476931321857	117.541496873239	FBgn0034052		protein_coding	36751
FBgn0020641	35.4666997103161	-3.5444547597731	0.744448964006668	20.7926116377662	5.11800266888741e-06	0.000241713389204296	0.43458477676238	9.74526433256007	FBgn0020641	Lcp65Ad	protein_coding	38707
FBgn0031538	984.719782572388	1.33882373528653	0.289756646630419	20.6690974701466	5.45899650086196e-06	0.000256318928726518	52.8584189159122	19.2944337305798	FBgn0031538		protein_coding	33564
FBgn0032935	845.054929322713	-1.40424766665087	0.303850849758516	20.6177163978609	5.60747954650808e-06	0.000261768813974562	11.8110813667864	30.6174476112683	FBgn0032935	Autophagy-related 18b	protein_coding	35396
FBgn0046689	126.253771406688	-1.99698991769162	0.428920178617097	20.5458353332484	5.82203181577702e-06	0.000270222580139168	1.7992952378689	8.70795481033749	FBgn0046689	Tak1-like 1	protein_coding	318725
FBgn0031918	50.9567654679481	2.40833193402362	0.518552409495036	20.4827854520599	6.01699824624725e-06	0.00027767587335253	4.3336480721911	0.872223549450081	FBgn0031918		protein_coding	34027
FBgn0003886	1418.89076969013	2.23229843490161	0.473004207138674	20.3842106335767	6.33503370588194e-06	0.000290691660276719	78.2109004840048	16.218326635606	FBgn0003886	alpha-Tubulin at 85E	protein_coding	41183
FBti0019410	10.586510664511	5.83249976989288	1.44648038353291	20.2423844336457	6.82245041898557e-06	0.000311288754710325	2.15703316995466	0.0356238294711087	FBti0019410		transposable_element	NA
FBgn0262531	303.720989186195	2.69203895572324	0.567197684282761	20.0479011988306	7.55263763709028e-06	0.000342669109871579	17.1272515772362	5.16138885028793	FBgn0262531		protein_coding	12797926
FBgn0027657	3072.38737734206	2.33729846198575	0.497421556572167	20.0332479905488	7.6107319071348e-06	0.000343375814983356	240.269576455059	50.2812751109124	FBgn0027657	globin 1	protein_coding	41930
FBgn0000052	2959.44420568834	-1.48757023381467	0.326100735735577	19.959623126168	7.90948652574064e-06	0.000354872295454897	18.7860425586326	40.6757287987823	FBgn0000052	Phosphoribosylformylglycinamidine synthase	protein_coding	33847
FBgn0029608	314.271607013061	1.41160971521091	0.311398028493858	19.8966510391465	8.17433940108723e-06	0.000362725082435058	20.721331395946	7.41319878412908	FBgn0029608		protein_coding	31210
FBgn0032520	480.879537671532	1.98412972991041	0.430085707077843	19.9002196814647	8.15909489532437e-06	0.000362725082435058	13.3913845274673	4.58866837024629	FBgn0032520		protein_coding	34756
FBgn0033968	1949.72434143752	-1.73005719616521	0.377417669202464	19.87721042468	8.25788929989676e-06	0.000364430131070854	65.6749949961353	266.695246326398	FBgn0033968	hase und igel	protein_coding	36648
FBgn0032981	80.9004690150015	-2.25901305460304	0.492827729804271	19.7960712569193	8.61595913324855e-06	0.00037739182312393	0.745774792442881	5.43989468268405	FBgn0032981		protein_coding	35447
FBgn0033369	98.8841695260776	2.06584351745489	0.452607794679429	19.7896268873775	8.64505786007021e-06	0.00037739182312393	5.57743516254026	1.17517556826652	FBgn0033369		protein_coding	35912
FBgn0026268	57.9003723294683	-2.80208421079096	0.603914791105236	19.7618410793346	8.77165520327436e-06	0.000380859609793784	0.939075480995646	4.23848494635263	FBgn0026268	Antennal dehydrogenase	protein_coding	32058
FBgn0265835	10.0621895262567	-6.80533927028338	1.5410154844273	19.6231536137717	9.431925763168e-06	0.000407338141515213	0	7.45111920855401	FBgn0265835		protein_coding	19835525
FBgn0031034	1262.66885506809	2.26391158736402	0.488617059725145	19.6041778194362	9.52606681761755e-06	0.000409215508612124	41.7589677649471	8.82469270635855	FBgn0031034		protein_coding	32952
FBgn0020508	52866.7893193933	1.21272962530183	0.270889192018001	19.4790507006246	1.01709073153667e-05	0.000434604484015352	5744.67426141875	2271.5885891745	FBgn0020508	Antigen 5-related 2	protein_coding	44079
FBgn0032519	44.2674747529211	2.41252031279981	0.535504493128839	19.4607912683884	1.02686034300644e-05	0.000436469691058946	4.84202062653153	1.0653020292716	FBgn0032519		protein_coding	34755
FBgn0033320	531.554161371092	-1.85774100623785	0.409760148351128	19.3482455578891	1.08919270816449e-05	0.000460540330425991	6.90977435399369	24.0012235904491	FBgn0033320		protein_coding	35854
FBgn0031515	963.675254742277	-1.75427557065574	0.388915296339019	19.2492709501789	1.14714175911609e-05	0.000482516502428207	8.42451081641062	30.4524767557597	FBgn0031515		protein_coding	33540
FBgn0031227	84.7640196288833	2.00824246440758	0.450621756877432	18.9343336870459	1.3529571010087e-05	0.000566138940297733	4.25118370931872	1.03095632638698	FBgn0031227		protein_coding	33178
FBgn0037477	43.3615484163884	4.51592041878763	0.960906544007173	18.9141210262265	1.3673677246863e-05	0.000567874538821527	8.26623988079348	0.717538555440135	FBgn0037477		protein_coding	40856
FBgn0038523	2785.12581507948	-2.27003247539489	0.498530350886659	18.9088261926656	1.37116809150814e-05	0.000567874538821527	85.5972447110711	642.012191756789	FBgn0038523		protein_coding	42113
FBgn0029769	49.9382690466265	2.45455610263259	0.548599630392968	18.8854740846007	1.3880560337553e-05	0.000571935741255502	2.11842334427454	0.378224270430078	FBgn0029769	fra mauro	protein_coding	31464
FBgn0034546	172.949762574728	1.903334374105	0.426923114149515	18.8399810395277	1.42155828678994e-05	0.00058276673726475	6.15371828688278	2.09303468432453	FBgn0034546		protein_coding	37349
FBgn0004577	3882.94396330814	-1.99533766197998	0.444128973316685	18.7637501132082	1.47952742777676e-05	0.000594770093093365	31.7846200146742	110.830176644918	FBgn0004577	Peroxidase	protein_coding	2768671
FBgn0031244	127.971058420475	1.49028801914168	0.339438764331102	18.7627583609708	1.48029703704515e-05	0.000594770093093365	10.1772990093498	2.95751416614079	FBgn0031244		protein_coding	33197
FBgn0035343	595.10144096962	-1.58150302450756	0.356990347455331	18.7833835797172	1.46437412307808e-05	0.000594770093093365	19.9731790352212	47.0438987853044	FBgn0035343		protein_coding	38310
FBgn0261349	69.0755127690628	2.29726554700841	0.515543032818562	18.7629008670884	1.48018642619661e-05	0.000594770093093365	3.69331892217567	0.785384975024466	FBgn0261349	Male-specific transcript 36Fb	protein_coding	8673957
FBgn0029898	837.488009347988	-1.56323128887849	0.353070664801787	18.7449700698244	1.49416940616283e-05	0.000597371887335199	10.6358695317321	28.8977371941879	FBgn0029898		protein_coding	31614
FBgn0051875	49.9661435357322	2.0005315446947	0.456730829802299	18.6318395966207	1.58550343104727e-05	0.000630764813258018	5.16706652637046	1.22785186421345	FBgn0051875		protein_coding	318996
FBgn0025454	1130.98827163112	1.60365153097937	0.363084382281372	18.6058769237059	1.60724308603126e-05	0.00063317537379456	41.5216871343596	12.1393402462269	FBgn0025454	Cytochrome P450 6g1	protein_coding	36316
FBgn0038482	303.592106298686	1.47437205152323	0.33589995760725	18.6071095534723	1.60620421463359e-05	0.00063317537379456	29.6807190382667	10.9565189936442	FBgn0038482		protein_coding	42070
FBgn0037126	204.638881277905	1.54922781065423	0.353554325958772	18.5359697883943	1.66727949887976e-05	0.000653638312279267	33.0757480349618	8.40636295254574	FBgn0037126		protein_coding	40420
FBgn0030777	4364.0070786637	-1.52360304440961	0.347633389472226	18.3846581507377	1.80505509961525e-05	0.000704233091038296	206.828677846611	474.233342734708	FBgn0030777		protein_coding	32651
FBgn0034566	499.831099896102	1.78559282959241	0.405572538822604	18.3447424272212	1.84326942588026e-05	0.000715684802086971	10.4438350737064	3.32448551102928	FBgn0034566		protein_coding	37374
FBgn0028855	1618.29889092404	-2.24663220015107	0.503844070794974	18.1727053409664	2.01749631125488e-05	0.00077958374209064	104.331414004841	736.24383044676	FBgn0028855		protein_coding	34853
FBgn0266671	630.774915274231	1.23211145230382	0.285359132571894	18.1489713663742	2.04279741705913e-05	0.000785601520960454	18.8734588276587	7.94413179878982	FBgn0266671	Secretory 6	protein_coding	37142
FBgn0262787	73.7871267653219	2.02194593464018	0.464761690795585	18.1105666124811	2.08441502084685e-05	0.000797807379543087	5.03917578463325	1.29901731850162	FBgn0262787		protein_coding	12798364
FBgn0064119	120.501572261585	2.32066392826449	0.524965938065017	18.042107265315	2.1607255833361e-05	0.000823114142029358	3.05236581776167	0.897795652230664	FBgn0064119		protein_coding	3772159
FBgn0032024	220.410151157658	1.97802428597051	0.451830777028209	17.9914890049493	2.21894843249276e-05	0.000841325236657817	15.4843649277223	4.78643125755449	FBgn0032024		protein_coding	34146
FBgn0035293	174.303214363462	-1.40540150814169	0.327522987965969	17.8923554231811	2.33758192071215e-05	0.000878061004263781	1.91574902693022	3.99828238382731	FBgn0035293		protein_coding	38255
FBgn0288748	174.303214363462	-1.40540150814169	0.327522987965969	17.8923554231811	2.33758192071215e-05	0.000878061004263781	1.91574902693022	3.99828238382731	FBgn0288748		protein_coding	NA
FBgn0030347	438.828940114613	1.54416070103018	0.358275572889429	17.8133723848051	2.43664719894418e-05	0.000906836994408902	26.5808344594759	8.12262686200699	FBgn0030347		protein_coding	32146
FBgn0033222	522.659708177008	1.63778441072688	0.378885768158055	17.821762081533	2.42592714632996e-05	0.000906836994408902	101.057580949614	32.3872223874125	FBgn0033222		protein_coding	35727
FBgn0038079	109.42375148918	1.95373896794429	0.45237032301887	17.7842101908852	2.47428124393216e-05	0.000916619051651199	16.3559731256966	3.55063719349692	FBgn0038079	Ninjurin C	protein_coding	41568
FBgn0035782	63.7572855413663	2.03778032909118	0.474027362641653	17.7601890702175	2.50571900093194e-05	0.00092402678774093	9.71086798415274	2.41119626224739	FBgn0035782		protein_coding	38832
FBgn0038074	4163.720673683	-1.93812251061624	0.444887447445564	17.7099341988647	2.57279466808705e-05	0.000944449533612317	110.788452657928	436.449872946929	FBgn0038074	Glycine N-methyltransferase	protein_coding	41561
FBgn0030774	1542.53502878984	1.29561950678345	0.304158412300496	17.5890566871541	2.74161486995338e-05	0.00100186794976215	101.531295982404	30.7687843056482	FBgn0030774	spheroide	protein_coding	32648
FBgn0051231	240.16888380608	1.95144673111332	0.451768845420375	17.5667077067551	2.77402631717664e-05	0.00100914578997831	6.82898821899275	1.71054772528693	FBgn0051231		protein_coding	318638
FBgn0035316	123.398071393674	1.8774292997655	0.437599177076367	17.5529218856797	2.7942108345349e-05	0.0010119303452782	4.96742188415938	1.35230533847221	FBgn0035316		protein_coding	38281
FBgn0040532	852.985790210056	-1.60663951903048	0.374755194983869	17.5414720410066	2.8110872825086e-05	0.00101349736131873	92.5190910982782	288.552757887134	FBgn0040532		protein_coding	50005
FBgn0029753	344.755188980713	1.58319444811169	0.371457275094247	17.4253902505312	2.98807801378495e-05	0.00106786062931903	11.1830102959989	3.81351117571541	FBgn0029753		protein_coding	31445
FBgn0033279	95.0609708010405	1.68544399413904	0.39740445608727	17.4252380587697	2.98831726381997e-05	0.00106786062931903	9.86202823256376	3.38793204530691	FBgn0033279		protein_coding	35804
FBgn0050424	67.4126349351423	2.26234502129515	0.528233890676704	17.3150719326578	3.166652366229e-05	0.00112660284183548	4.90390253916615	1.26520857359896	FBgn0050424	cGAS-like receptor 2	protein_coding	246606
FBgn0039428	45.4885033539428	-2.61862965056968	0.609904044040917	17.3014203161014	3.18948366795302e-05	0.00112974868870125	4.2816567811315	24.3217419892012	FBgn0039428		protein_coding	43194
