baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0001961	5576.40019052067	0.464176241626378	0.187934197533698	6.07450207997069	0.0137146954385426	0.0761970023598647
FBgn0001965	1452.68954393148	-0.028600819724254	0.177192057613019	0.0260526238056116	0.871771867755743	0.949265088893937
FBgn0001967	245.097698301476	-0.689902076482743	0.402775109455883	2.91047404045872	0.0880060038275383	0.269417339967008
FBgn0001970	282.589705641353	-0.107429648614675	0.201427390802993	0.284620015547141	0.593688960286043	0.798332550970427
FBgn0001977	1376.76629365497	-0.419643190039694	0.239291144359249	3.06544360120775	0.0799733318530602	0.252834781746513
FBgn0001978	1590.16972219594	0.0765223183616067	0.146821846242455	0.271609514730372	0.602254134164442	0.80519353813811
FBgn0001986	602.072108447794	0.00116578037568601	0.148256781910026	0.000116744073693553	0.991379170950698	0.997135550885089
FBgn0001987	1994.75275742015	-0.193732883407282	0.19698526958294	0.966503891174128	0.325553648765584	0.575864520143242
FBgn0001989	734.923632792275	0.835995214736817	0.327652054756298	6.42515651259507	0.0112514996417014	0.0652055412306476
FBgn0001990	171.907743138708	-0.112381005004065	0.17951901157282	0.391999980915479	0.531249995990856	0.756146737203989
